13,13,,Espanyol Barcelone,Levante,"2014-11-29 14:00:00"
13,13,,Celta Vigo,Eibar,"2014-11-29 14:00:00"
13,13,,Real Sociedad,Elche,"2014-11-29 14:00:00"
13,13,,FC Séville,Granada CF,"2014-11-29 14:00:00"
13,13,,Getafe,Athletic Bilbao,"2014-11-29 14:00:00"
14,14,,Villarreal,Real Sociedad,"2014-12-06 14:00:00"
14,14,,Real Madrid,Celta Vigo,"2014-12-06 14:00:00"
14,14,,Elche,Atletico Madrid,"2014-12-06 14:00:00"
14,14,,Granada CF,Valence CF,"2014-12-06 14:00:00"
14,14,,FC Barcelone,Espanyol Barcelone,"2014-12-06 14:00:00"
14,14,,Deportivo La Corogne,Malaga,"2014-12-06 14:00:00"
14,14,,Rayo Vallecano,FC Séville,"2014-12-06 14:00:00"
14,14,,Levante,Getafe,"2014-12-06 14:00:00"
14,14,,Eibar,Almeria,"2014-12-06 14:00:00"
14,14,,Athletic Bilbao,Cordoba,"2014-12-06 14:00:00"
15,15,,Getafe,FC Barcelone,"2014-12-13 14:00:00"
15,15,,Atletico Madrid,Villarreal,"2014-12-13 14:00:00"
15,15,,Almeria,Real Madrid,"2014-12-13 14:00:00"
15,15,,Malaga,Celta Vigo,"2014-12-13 14:00:00"
15,15,,Valence CF,Rayo Vallecano,"2014-12-13 14:00:00"
15,15,,Cordoba,Levante,"2014-12-13 14:00:00"
15,15,,FC Séville,Eibar,"2014-12-13 14:00:00"
15,15,,Deportivo La Corogne,Elche,"2014-12-13 14:00:00"
15,15,,Espanyol Barcelone,Granada CF,"2014-12-13 14:00:00"
15,15,,Real Sociedad,Athletic Bilbao,"2014-12-13 14:00:00"
16,16,,Levante,Real Sociedad,"2014-12-20 14:00:00"
16,16,,Villarreal,Deportivo La Corogne,"2014-12-20 14:00:00"
16,16,,Athletic Bilbao,Atletico Madrid,"2014-12-20 14:00:00"
16,16,,Eibar,Valence CF,"2014-12-20 14:00:00"
16,16,,Rayo Vallecano,Espanyol Barcelone,"2014-12-20 14:00:00"
16,16,,Elche,Malaga,"2014-12-20 14:00:00"
16,16,,Real Madrid,FC Séville,"2014-12-20 14:00:00"
16,16,,Granada CF,Getafe,"2014-12-20 14:00:00"
16,16,,Celta Vigo,Almeria,"2014-12-20 14:00:00"
16,16,,FC Barcelone,Cordoba,"2014-12-20 14:00:00"
17,17,,Real Sociedad,FC Barcelone,"2015-01-03 14:00:00"
17,17,,Elche,Villarreal,"2015-01-03 14:00:00"
17,17,,Valence CF,Real Madrid,"2015-01-03 14:00:00"
17,17,,FC Séville,Celta Vigo,"2015-01-03 14:00:00"
17,17,,Getafe,Rayo Vallecano,"2015-01-03 14:00:00"
17,17,,Atletico Madrid,Levante,"2015-01-03 14:00:00"
17,17,,Espanyol Barcelone,Eibar,"2015-01-03 14:00:00"
17,17,,Cordoba,Granada CF,"2015-01-03 14:00:00"
17,17,,Deportivo La Corogne,Athletic Bilbao,"2015-01-03 14:00:00"
17,17,,Malaga,Almeria,"2015-01-03 14:00:00"
18,18,,Granada CF,Real Sociedad,"2015-01-10 14:00:00"
18,18,,Malaga,Villarreal,"2015-01-10 14:00:00"
18,18,,Levante,Deportivo La Corogne,"2015-01-10 14:00:00"
18,18,,FC Barcelone,Atletico Madrid,"2015-01-10 14:00:00"
18,18,,Celta Vigo,Valence CF,"2015-01-10 14:00:00"
18,18,,Real Madrid,Espanyol Barcelone,"2015-01-10 14:00:00"
18,18,,Almeria,FC Séville,"2015-01-10 14:00:00"
18,18,,Athletic Bilbao,Elche,"2015-01-10 14:00:00"
